feature,coefficient
orrow,-0.08026675749222352
efl,-0.08026747790833774
it might,-0.08030949995100312
noms,-0.08032478600719181
and feel,-0.08034295074649055
believe,-0.08039414601805259
e abo,-0.0804208784290038
please provide,-0.08042891871269532
customer appreciation,-0.08043343976418349
went down,-0.08045072896229181
ceive,-0.08047934249863185
romot,-0.08052787804044492
button,-0.08055234907734501
retirement,-0.08057333024752439
 cur,-0.08058280214084605
 acc,-0.08059038269720444
creating,-0.08062400598141287
30 ,-0.08063506776149569
. >,-0.08064110779543554
class,-0.08065514144807166
alpha,-0.08065648334579092
ranked,-0.08067699776611446
policies,-0.08067705399447415
the sender,-0.08068270725889706
or g,-0.08068877252266807
your name,-0.08073774219870869
is a ,-0.08077656041552725
know that,-0.0807777262811151
p e,-0.0807788230250793
r thi,-0.08078306575351289
now have,-0.08079250723247
ty t,-0.08081912239511747
bills,-0.080837200924396
tack,-0.0808440206061839
ition,-0.08084691143523497
r . c,-0.08087638878151705
e a ,-0.08087903897271992
t tim,-0.08088113888344031
iday,-0.08088740174110644
messaging,-0.0809096760677278
 sor,-0.08094647742200747
uch ,-0.08095640577337199
delta com,-0.08100652686107197
questions or,-0.08102104570135127
l t,-0.08104203444898664
ities,-0.08104873153039686
 pm,-0.0810553263633681
ravel,-0.08106821899224437
zin,-0.08106901964250397
ente,-0.08109367329946107
" , 2",-0.08109965299243659
 up,-0.08111277574959717
excluded,-0.08114565571518628
713 -,-0.08114965215386664
clickathomepilot enron,-0.08115704308169387
http clickathomepilot,-0.08115704308169387
utilities,-0.08116053113606213
y ga,-0.08117512868858219
duct,-0.08117816327419837
. (,-0.08119397584374531
tin,-0.0811968644415349
to aep,-0.08121394894975799
88 ,-0.08123246845661926
. > ,-0.08123409893965007
fm 1960,-0.08124183870619943
you a,-0.08124680475619084
chief executive,-0.08124768021312948
853,-0.08125134095460299
and don,-0.08125494215907007
ter ,-0.08127146940010717
e on ,-0.0813263839055696
hsc,-0.08134297722693287
 txu,-0.08141039855699989
ms ,-0.0814256134385552
nerg,-0.08146296971028744
o logistics,-0.08146913485724025
 - fr,-0.0814892807265193
- fr,-0.0814892807265193
nth ,-0.08151161700193875
heet ,-0.08151647842504357
rodu,-0.08153243336569993
ron c,-0.08153812789544851
 bet,-0.0815494342435501
unify,-0.08155886397277189
 unif,-0.08155886397277189
unif,-0.08155886397277189
tio,-0.08157826142988271
internet,-0.08161494329617258
roduc,-0.08162111316203
oduc,-0.08162111316203
 txu ,-0.08162658901517941
ber ,-0.08164230541896218
you have,-0.08169347452183878
ie,-0.0817020231562338
0 00,-0.08171593766825187
love you,-0.08172434173508682
me a,-0.08173704879552718
out of,-0.08174124005401336
", tx",-0.08174851866866145
thanks pat,-0.08174920084314878
this exciting,-0.08177364336393643
me with,-0.08179044688724521
resp,-0.08180126903473417
month,-0.0818055311644663
oing,-0.08185865105396554
 to f,-0.08186323672867243
 6 / ,-0.0818781854120791
 6 /,-0.0818781854120791
ber,-0.08188908489282055
while i,-0.08189117975253349
positions,-0.08190354438474422
e up,-0.08194843033574735
odu,-0.08195385182814578
opti,-0.0819660032574067
view it,-0.08198222292789986
en -,-0.08199747382073522
your opinion,-0.08199873890026561
of en,-0.0820155506443215
ips,-0.08201691213419621
 x ,-0.08203012957123004
start with,-0.08203331054115166
b sit,-0.08204625614762939
dditi,-0.08206954632142241
there,-0.08207515026381736
a million,-0.08210150546950858
en - ,-0.0821232278252969
 del,-0.08213251663472937
oing ,-0.08215965583425637
ated,-0.0821700530706826
 . >,-0.08217058727363029
meth,-0.08217877841277221
deliver,-0.0821979317810001
hav,-0.08219865354314915
league,-0.08220628308261078
the previous,-0.08223294749294172
the weekend,-0.08224219820322035
ew t,-0.0822488572506302
tot,-0.08225911303855724
intelligent network,-0.08233096110618747
mills,-0.08233769059691676
 . (,-0.08234872685360983
 req,-0.08237436650399359
" , tx",-0.08237465882473889
a line,-0.0823753194180003
 pet,-0.08241730003318343
e a s,-0.08242376771373734
anything on,-0.08244085541295836
1998,-0.08244507787580745
. ( ,-0.08245712502312245
 . ( ,-0.08245712502312245
 jen,-0.08247394223461728
 . > ,-0.08249637625076477
eed ,-0.0825000907084784
and make,-0.08250592063239712
scott,-0.08251931446439977
onth,-0.08252578129308097
sally beck,-0.08254112308725342
continue,-0.08255296247648537
", tx ",-0.08258880574967561
whenever,-0.08259178099663546
anage,-0.08262194596832236
to dfarmer,-0.08263651619123712
ed so,-0.08265725399640156
; j,-0.082671519131251
ated ,-0.08267344160340555
nify,-0.0826883686712909
lewis,-0.08268930750372044
is y,-0.08270218315694332
revised,-0.08270549788774768
 path,-0.08271795429605537
cente,-0.0827230523807085
enhancements,-0.08273176694376501
as f,-0.0827426027301412
e nam,-0.08275882799658257
byron,-0.08277906798750503
be happy,-0.08281229711627555
month for,-0.0828132540961037
year ,-0.08282047808522235
 bil,-0.08285414353998463
offers please,-0.0828721430924138
" "" i",-0.08290081006204919
rgy ,-0.08291135422797269
ddre,-0.08292970228460304
. x,-0.08293159560418722
on co,-0.08296694720623819
. to ,-0.08297651772128775
ese ,-0.08297792326289129
addre,-0.08299653974690582
ddres,-0.08299653974690582
 code,-0.08302039371233766
cashout,-0.08302225606412966
sse,-0.08302470435030238
beck,-0.083029800407193
ts an,-0.0830402007804191
 . x,-0.08305285094016529
 call,-0.08305388468809664
 imb,-0.08305453735117653
 ami,-0.08306512426558338
req,-0.0830688026946381
cing ,-0.08308532209213886
to s,-0.08308878803653884
it i,-0.08309039643425907
tal ,-0.08309688208503468
the houston,-0.08309913297040576
we ve,-0.08312846785540791
you be,-0.08315908723897915
will automatically,-0.08316021805689952
", d",-0.08317154159128712
ergy ,-0.08317242852213448
 d .,-0.08323422733035404
aol com,-0.08324812372127156
eft,-0.08328407322215407
to know,-0.0832934049202497
order a,-0.08333630498683828
ges ,-0.0833448792313307
june ,-0.08335202076383137
another,-0.08337681111363221
cann,-0.0833861475153047
trouble,-0.08338662315362168
ted ,-0.08338962998965975
datasets,-0.08339838431142935
capacity release,-0.08339838431142935
equipment,-0.08345085382025011
deal out,-0.08347706801797186
excluded from,-0.08347909821681451
know more,-0.08347909821681451
 abo,-0.08348853309271188
dn ,-0.08352159398167439
06 21,-0.08355900347445448
please make,-0.0835912241841673
 d . ,-0.08359273135351698
term,-0.08359820957334554
sitio,-0.08365213899016707
contact the,-0.08366229358153555
ust ,-0.08366282650668247
www golfboxx,-0.08366287875859742
omot,-0.08371779108835237
ks fo,-0.08373675734266449
25 000,-0.08373893330665243
facility,-0.08374088251605893
handl,-0.08376003137606046
ttin,-0.08377006686943467
are r,-0.08378710998081988
proud,-0.08380276299818276
new products,-0.08380567248691219
improvement,-0.08382403220528546
party,-0.08383020302411286
. m,-0.08386296861092173
e cou,-0.08386448646164682
week,-0.08386522976134615
absence,-0.08389137603183555
"y , j",-0.0839162839408251
verie,-0.0839816081281243
i saw,-0.08403493447763478
rgy,-0.0840549503669554
assigned,-0.08408906771869203
stev,-0.0840913866759114
steve,-0.0840913866759114
ut o,-0.08409884949928723
1 i,-0.08412536290624577
cds,-0.08415213997009871
 cli,-0.08423779741964282
i don,-0.08425362975858491
happen to,-0.08425869088421017
flow at,-0.08427226855213948
whe,-0.08428192450398124
serv,-0.08432361204856273
 stev,-0.08433519799615401
. if,-0.08436750044521016
sona,-0.08437675800256281
shou,-0.08437710044294751
or to,-0.08437890614375756
and please,-0.08443230817503498
- f,-0.08444142980765222
ergy,-0.08444771398826387
anges,-0.0844503124750306
 ; j,-0.08445156031068556
ll of,-0.08445608450143235
hag,-0.08446153580979308
in houston,-0.08446686766548293
ll ,-0.08446754919337363
10 million,-0.08447391144512656
trans,-0.08448299701460965
"n ,",-0.08451010584514657
officer of,-0.08451665249812532
d thi,-0.08452295757386966
"n , ",-0.08454226367493918
bob ,-0.08455389378384985
some ,-0.0845755262205339
mig,-0.08458655052081468
ion ,-0.08459604192082862
download the,-0.08460106480608545
has b,-0.08461108324764921
er e,-0.08461489968513007
l me ,-0.08463083277931685
 - f,-0.08467957688144644
executive officer,-0.08470751583794588
sale,-0.08471325802251736
a solution,-0.08473074167491511
call to,-0.08473232415955556
 pm ,-0.08473928833401423
oas,-0.08475367236368653
13 - ,-0.08482992715108281
13 -,-0.08482992715108281
orre,-0.08484590714447494
nd e,-0.08484712293037534
of dec,-0.08484741795598917
bus,-0.08487567881337421
frid,-0.08488524260742893
n ;,-0.08490300977416637
n ; ,-0.08490300977416637
n yo,-0.08493815370625168
ial a,-0.08494589447960878
corre,-0.08494753756681102
internet explorer,-0.0849660958854327
e sta,-0.08498371365281819
receive special,-0.0850076186119163
and g,-0.08501946077357726
hope,-0.0850366077382379
if we,-0.08504562141431105
on saturday,-0.08505061825742469
. to,-0.08505460676730517
gary ,-0.08506311639035456
upo,-0.08506855221859802
he no,-0.08509316661781781
change,-0.085095308527245
thought,-0.0851060369764293
hrist,-0.08511434259982961
are still,-0.08511955537199013
om s,-0.08512869663789586
respond,-0.08515178189537718
version 2,-0.08515573694701661
credit card,-0.08517692684090392
0 mm,-0.08518673913119221
frida,-0.08520381046553198
riday,-0.08520381046553198
n en,-0.08520565624379657
 bob ,-0.08523170254082013
ram,-0.08523430335221915
cili,-0.08523555992435318
any other,-0.08524135401784634
up a,-0.0852443545631756
down for,-0.08529448596962022
for an,-0.08534066937968075
@ e,-0.08537593993550822
et m,-0.08543351980034374
hoo,-0.08543922888064144
hese,-0.08544254592008438
these,-0.08544254592008438
after you,-0.08544435015226819
r an,-0.08544565162006934
 hope,-0.08546194704107744
 comi,-0.08549092627577287
 hav,-0.08552074964534344
if this,-0.08552498502404703
chocolate,-0.08552501154196784
mmcf,-0.08555578153817442
' s a,-0.08560557934127372
associated with,-0.08562096996462394
the new,-0.08565072897924945
ar a,-0.08567546638098084
hese ,-0.08568503174388713
such,-0.08570292713899136
with any,-0.08570882103117472
6 / ,-0.08570928324772457
6 /,-0.08570928324772457
 ena,-0.08571131458140464
 up ,-0.08581967259410568
clickathomepilot,-0.08584028135366482
but you,-0.08584589170346947
. if ,-0.08588305026642357
cheryl,-0.08591345637362403
ick o,-0.08596098257983203
ciate,-0.0859898344554688
the end,-0.08599651084837862
: d,-0.08600479353685851
sep,-0.0860166007665978
need,-0.08603522116873748
eived,-0.0860890198559114
as ,-0.08609306344738873
notify,-0.08612215914138698
 frid,-0.08617479621938387
n you,-0.08626862570987207
e sc,-0.08627294971821385
sr,-0.08627940644168385
cker,-0.08631802486798806
urces,-0.08633656656595645
d li,-0.08635050368057155
et me,-0.08638158944644331
the future,-0.08639553689542495
remind,-0.086428641986561
he ha,-0.08643807509699772
you work,-0.08645063168971015
972,-0.08646379214908316
here i,-0.08647013951247723
see ,-0.08647639257644274
doing,-0.08648098553045197
ss th,-0.086524411594138
sti,-0.08652785637399961
emen,-0.08653425077922267
jus,-0.08653930208527218
" , d",-0.08655095768474101
entex,-0.08655127110335475
associated,-0.08656108302242949
purpa,-0.08656925410783184
vol,-0.08657406456531716
verag,-0.08658386582898327
the tax,-0.0866030438174124
much time,-0.08661869684061065
erage,-0.08664630091335426
dow,-0.08666223125894178
 : d,-0.08673908389387028
numb,-0.0867989074085429
numbe,-0.0867989074085429
 equi,-0.08680460463448254
lud,-0.08680613978215743
pera,-0.08683316358128736
repor,-0.08683338113665566
given,-0.08683411442048122
and exchange,-0.08685330464212877
extension,-0.08685751137175717
each,-0.08692598107095109
administrative,-0.08693719412431698
 atta,-0.08695353067427011
go ahead,-0.08695636467875656
", 20",-0.08696070037684668
 ect ,-0.08696397595835442
erien,-0.08697868197397328
rienc,-0.08697868197397328
eries,-0.08700317411272551
the partnership,-0.08701060847365531
left,-0.08701081309291851
your cooperation,-0.08703664489004054
 go t,-0.08705058676455049
group,-0.08706666734740878
perie,-0.08712345479063342
allowing,-0.08712407193641371
something like,-0.08712520591955461
discussion,-0.0871284262651514
upon,-0.08713532288476364
must,-0.08713565042722896
tech,-0.08718837125293305
epor,-0.08722048936027077
 sub,-0.08722578311213541
 lat,-0.08726278678583532
being,-0.08729010072868496
dan,-0.08729123242967265
desk,-0.0873025822618053
on expedia,-0.08730937833743213
physical,-0.08731071343082264
and their,-0.08732719596080014
guess,-0.08733372953335115
 pass,-0.08735091753171478
shipment,-0.08735824432027621
eport,-0.0873886682289884
ice ,-0.08740589998028118
il . ,-0.08741072466918014
tar ,-0.08743130710177217
to him,-0.08745692503696824
ia . ,-0.08749057310802898
ovid,-0.08749338223766347
if th,-0.08749482138743296
week is,-0.08753553644299697
president,-0.08753827645083875
 requ,-0.08757164627620191
lee,-0.08757236262405078
rovid,-0.08762766136505287
s group,-0.08763341308888378
daren can,-0.08769946209938322
 . m,-0.08770957962709063
s . p,-0.08774792480246457
view the,-0.08776283303893748
g on ,-0.0877870916294755
dual,-0.08779994622163796
noon,-0.08782586203744544
media,-0.08784412578805836
acc,-0.0878480548730295
n y,-0.0878511873166532
ears ,-0.08785198908605632
bria,-0.08786553177310644
000,-0.08787248985993433
changed,-0.08791688442531434
lance,-0.08793895964144946
approximately,-0.08801295077089372
tara ,-0.0880208220982538
 mig,-0.08802203225954308
clud,-0.08804849578512941
g a,-0.08806111000681366
feel free,-0.0880706255209356
 ( t,-0.08807404175814904
( t,-0.08807404175814904
oduct,-0.08807459845983853
. i ,-0.08808527325534306
fix,-0.08813663837999444
should be,-0.08814358826787576
recen,-0.08817215632728043
strategic,-0.08819124760610847
com if,-0.08819357077145397
stories,-0.08820202454220236
a lot,-0.08822030296444232
 i m,-0.08823675420091953
i ll,-0.08824718793544542
 tomo,-0.08825610172867637
nt i,-0.08828216727767878
internet access,-0.08828643825951099
and home,-0.08828801163194551
nd r,-0.08828823528371914
llen ,-0.08829684766119529
t think,-0.08830564727448466
1 800,-0.08831268778097116
to deliver,-0.08831499775252277
yes i,-0.0883560038154433
digit_ratio,-0.08835841061475543
f e,-0.08836379357436258
 let,-0.0883685521309007
go to,-0.08836860381695519
e ag,-0.08841163969286309
f co,-0.08842675003065852
ere a,-0.0884418527231312
membership is,-0.08846264190778769
bryan,-0.08849684663931687
i c,-0.08857526236186658
b s,-0.08861267573078085
please notify,-0.08862563325608068
hplr,-0.08865211223543215
exchange commission,-0.08865616380368176
let ,-0.08868201863640363
convenience,-0.08868592475653064
d v,-0.08870498040981
this meter,-0.08872645858001244
heaven,-0.08872936785034866
cce,-0.08874871842839106
link below,-0.0887684911868242
s fr,-0.08879980852435734
elpaso,-0.08883701067042654
3 0,-0.08886007320822317
everyone in,-0.08886911829661835
erag,-0.08889750748685625
if t,-0.08890898815916597
want to,-0.08892219295388618
latest,-0.08894282700125886
e gi,-0.08895273807804319
organ,-0.08895669709357976
rgan,-0.08895669709357976
uct,-0.08896425153901466
electric,-0.08898185448364854
earl,-0.08900456615380148
he re,-0.0890048538245676
 i c,-0.08909681097081863
 bria,-0.0891157261497786
onth ,-0.08916318960166983
i wo,-0.08921870476942292
lunch,-0.08922400975713983
need it,-0.08923404625898342
 i wi,-0.0892382375181537
pl ,-0.08924098439625106
ease,-0.08929851621758433
ived,-0.08931011793623654
inat,-0.08932088965610219
hose ,-0.08932672096480022
ces ,-0.08933592405344205
g t,-0.08936028300519909
sense,-0.08936952792886019
22 _,-0.0894546832752836
2486256,-0.0894546832752836
a 22,-0.0894546832752836
2486256 a,-0.0894546832752836
to start,-0.08945563763466712
s f,-0.08947964365868777
appreciate your,-0.08950506023801635
the buyback,-0.08951851986878719
ings,-0.08953080885400697
i h,-0.08954412332462768
del,-0.08954780871049907
enron will,-0.08958407540296992
well as,-0.08960703215294366
0 / d,-0.0896325723763208
will provide,-0.0896553454202646
neal,-0.08967729982107628
image,-0.08971823675904415
s :,-0.08975502470107592
requ,-0.08976867588265411
redelivered,-0.08979718636726082
 end ,-0.08980683264188583
supply,-0.08982121888588397
touch,-0.08982592768731607
on their,-0.08982791365668118
tion,-0.0898336399331794
tea,-0.08987668255880342
some,-0.0899438545063294
barbara,-0.0899476057619387
monthly,-0.08995833624759571
 love,-0.0899963024463662
ived ,-0.09000653874034474
have questions,-0.09003579804031213
just,-0.09003714225342435
 i wo,-0.09008049414260898
